Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Product ID,Sales,Quantity,Discount,Profit
CA-2017-156503,2017-10-14,2017-10-20,Standard Class,NC-18415,OFF-PA-10002377,39.152,1,0.2,14.681999999999999
CA-2016-113628,2016-11-12,2016-11-19,Standard Class,AH-10690,OFF-AR-10001246,11.76,5,0.2,1.322999999999999
CA-2016-113628,2016-11-12,2016-11-19,Standard Class,AH-10690,OFF-BI-10003291,5.238000000000001,2,0.7,-4.0158000000000005
CA-2016-113628,2016-11-12,2016-11-19,Standard Class,AH-10690,OFF-BI-10002799,4.662,3,0.7,-3.7295999999999996
CA-2016-113628,2016-11-12,2016-11-19,Standard Class,AH-10690,FUR-CH-10003298,523.92,5,0.2,-72.03900000000004
CA-2016-113628,2016-11-12,2016-11-19,Standard Class,AH-10690,TEC-PH-10000441,100.792,1,0.2,10.079200000000007
CA-2016-113628,2016-11-12,2016-11-19,Standard Class,AH-10690,FUR-CH-10004477,146.13600000000002,3,0.2,16.440299999999986
CA-2018-147753,2018-03-05,2018-03-05,Same Day,PK-19075,OFF-LA-10003537,25.06,2,0.0,11.778199999999998
CA-2016-103961,2016-11-05,2016-11-09,Standard Class,NG-18430,OFF-LA-10004484,19.824,6,0.2,6.442799999999999
CA-2017-152471,2017-07-08,2017-07-08,Same Day,ZD-21925,TEC-PH-10002824,823.9600000000002,5,0.2,51.497499999999974
CA-2017-152471,2017-07-08,2017-07-08,Same Day,ZD-21925,OFF-PA-10004965,15.984000000000002,2,0.2,4.994999999999999
CA-2016-102582,2016-09-15,2016-09-19,Standard Class,NW-18400,FUR-TA-10003569,801.96,2,0.0,200.49
CA-2016-102582,2016-09-15,2016-09-19,Standard Class,NW-18400,TEC-PH-10003187,59.97,3,0.0,0.0
CA-2016-102582,2016-09-15,2016-09-19,Standard Class,NW-18400,FUR-CH-10004853,1056.86,7,0.0,306.4893999999999
CA-2018-141873,2018-10-09,2018-10-14,Standard Class,HG-14845,OFF-BI-10001031,12.816,3,0.2,4.325399999999998
CA-2018-141873,2018-10-09,2018-10-14,Standard Class,HG-14845,FUR-BO-10003034,314.352,3,0.2,-15.71759999999999
CA-2018-141873,2018-10-09,2018-10-14,Standard Class,HG-14845,OFF-PA-10000069,18.98,2,0.0,8.9206
CA-2018-141873,2018-10-09,2018-10-14,Standard Class,HG-14845,OFF-BI-10003655,18.240000000000002,6,0.2,6.156000000000001
CA-2016-140984,2016-09-14,2016-09-18,Standard Class,CC-12685,OFF-ST-10000585,991.1999999999999,6,0.0,257.712
CA-2016-140984,2016-09-14,2016-09-18,Standard Class,CC-12685,TEC-CO-10001571,879.984,2,0.2,329.994
CA-2016-140984,2016-09-14,2016-09-18,Standard Class,CC-12685,OFF-BI-10002012,12.96,9,0.2,4.536
CA-2015-132801,2015-10-07,2015-10-12,Standard Class,JG-15805,OFF-ST-10001228,107.44,10,0.2,10.744000000000007
CA-2018-141733,2018-05-07,2018-05-11,Standard Class,RW-19540,FUR-CH-10004086,1458.65,5,0.0,423.00849999999997
CA-2018-141733,2018-05-07,2018-05-11,Standard Class,RW-19540,FUR-CH-10002017,26.64,1,0.0,7.459199999999999
CA-2018-141733,2018-05-07,2018-05-11,Standard Class,RW-19540,FUR-CH-10000595,476.8,2,0.0,119.19999999999999
CA-2018-141733,2018-05-07,2018-05-11,Standard Class,RW-19540,OFF-AP-10001563,87.444,2,0.1,18.460399999999986
US-2016-111927,2016-11-14,2016-11-19,Standard Class,LS-17230,FUR-FU-10004017,76.14,3,0.0,26.648999999999997
US-2016-111927,2016-11-14,2016-11-19,Standard Class,LS-17230,OFF-BI-10002571,19.96,2,0.0,9.3812
CA-2015-105984,2015-11-24,2015-11-24,Same Day,MY-18295,TEC-PH-10000560,1049.97,5,0.4,-209.99399999999991
CA-2015-105984,2015-11-24,2015-11-24,Same Day,MY-18295,FUR-CH-10000847,611.058,3,0.3,-34.91760000000002
CA-2015-100363,2015-04-08,2015-04-15,Standard Class,JM-15655,OFF-FA-10000611,2.368,2,0.2,0.8287999999999999
CA-2015-100363,2015-04-08,2015-04-15,Standard Class,JM-15655,OFF-PA-10004733,19.008000000000003,3,0.2,6.890399999999998
CA-2015-126760,2015-07-26,2015-08-02,Standard Class,KM-16720,TEC-PH-10001363,911.984,2,0.2,113.9979999999999
CA-2015-126760,2015-07-26,2015-08-02,Standard Class,KM-16720,FUR-CH-10003312,674.3520000000001,3,0.2,-109.58220000000011
CA-2015-126760,2015-07-26,2015-08-02,Standard Class,KM-16720,FUR-FU-10004018,134.01,9,0.0,36.182700000000004
CA-2015-126760,2015-07-26,2015-08-02,Standard Class,KM-16720,TEC-AC-10004814,170.97,3,0.0,70.0977
US-2015-109162,2015-06-08,2015-06-12,Standard Class,KE-16420,FUR-CH-10002647,170.35200000000003,3,0.2,10.647000000000006
CA-2015-101931,2015-10-28,2015-10-31,First Class,TS-21370,OFF-BI-10004140,7.184000000000001,2,0.2,2.244999999999999
CA-2015-101931,2015-10-28,2015-10-31,First Class,TS-21370,OFF-SU-10002301,6.28,2,0.0,0.06280000000000019
CA-2015-101931,2015-10-28,2015-10-31,First Class,TS-21370,OFF-SU-10000646,480.74,2,0.0,14.422200000000032
CA-2015-101931,2015-10-28,2015-10-31,First Class,TS-21370,FUR-BO-10001337,616.998,6,0.15,-36.294
CA-2015-101931,2015-10-28,2015-10-31,First Class,TS-21370,OFF-ST-10003442,141.4,5,0.0,38.178
CA-2018-129000,2018-11-25,2018-11-27,Second Class,SZ-20035,OFF-ST-10001097,501.81000000000006,3,0.0,0.0
CA-2018-161053,2018-09-22,2018-09-23,First Class,JE-15745,OFF-BI-10004318,691.96,4,0.0,318.3016
CA-2018-161053,2018-09-22,2018-09-23,First Class,JE-15745,TEC-AC-10004633,34.95,5,0.0,15.378000000000004
CA-2016-142377,2016-12-04,2016-12-09,Standard Class,MS-17980,OFF-PA-10001970,85.96,7,0.0,40.401199999999996
CA-2016-127593,2016-09-21,2016-09-21,Same Day,DH-13675,FUR-FU-10004006,85.3,2,0.0,14.50099999999999
CA-2018-130526,2018-11-26,2018-11-29,First Class,GT-14755,OFF-BI-10001524,33.56799999999999,8,0.8,-53.708800000000025
US-2018-131849,2018-06-06,2018-06-10,Standard Class,GH-14410,FUR-FU-10004164,4.95,1,0.0,2.1780000000000004
US-2018-131849,2018-06-06,2018-06-10,Standard Class,GH-14410,OFF-ST-10002957,26.400000000000002,5,0.0,0.0
US-2018-105389,2018-10-23,2018-10-28,Second Class,DM-13015,OFF-BI-10004364,3.563999999999999,3,0.8,-6.237000000000002
US-2018-105389,2018-10-23,2018-10-28,Second Class,DM-13015,TEC-PH-10002824,823.9600000000002,5,0.2,51.497499999999974
US-2018-105389,2018-10-23,2018-10-28,Second Class,DM-13015,OFF-AR-10000634,10.272000000000002,3,0.2,0.8988
CA-2015-140816,2015-12-20,2015-12-20,Same Day,TC-21295,TEC-AC-10001539,447.94399999999996,7,0.2,89.58879999999999
CA-2018-154039,2018-02-17,2018-02-22,Standard Class,JK-16120,FUR-TA-10001932,480.96,3,0.5,-269.3376
CA-2018-154039,2018-02-17,2018-02-22,Standard Class,JK-16120,TEC-PH-10002789,124.79200000000002,1,0.2,10.919299999999996
CA-2015-135755,2015-05-03,2015-05-10,Standard Class,NC-18415,OFF-BI-10004828,40.176,3,0.2,14.563799999999997
CA-2015-135755,2015-05-03,2015-05-10,Standard Class,NC-18415,OFF-BI-10003981,10.896,3,0.2,3.9497999999999998
CA-2018-123246,2018-10-17,2018-10-19,Second Class,AJ-10960,OFF-AR-10001770,10.64,4,0.0,2.7664
CA-2016-157133,2016-11-28,2016-12-03,Standard Class,LC-16885,FUR-FU-10004904,151.96,5,0.6,-182.35200000000003
CA-2015-124709,2015-07-27,2015-07-29,Second Class,GW-14605,TEC-AC-10002842,238.0,2,0.0,38.08000000000001
CA-2018-146360,2018-04-23,2018-04-25,Second Class,SC-20305,TEC-AC-10003590,155.34,6,0.0,55.922399999999996
CA-2016-132486,2016-10-23,2016-10-27,Second Class,JF-15355,TEC-AC-10000710,148.32,9,0.0,63.77760000000001
CA-2016-132486,2016-10-23,2016-10-27,Second Class,JF-15355,FUR-CH-10004495,240.78400000000002,1,0.2,27.088199999999965
CA-2016-132486,2016-10-23,2016-10-27,Second Class,JF-15355,FUR-CH-10004540,191.96800000000002,7,0.2,16.797200000000004
CA-2016-132486,2016-10-23,2016-10-27,Second Class,JF-15355,OFF-PA-10004971,11.56,2,0.0,5.6644000000000005
CA-2016-132486,2016-10-23,2016-10-27,Second Class,JF-15355,OFF-EN-10002600,11.8,4,0.0,5.664
CA-2016-132486,2016-10-23,2016-10-27,Second Class,JF-15355,FUR-CH-10001854,842.3520000000001,3,0.2,42.11760000000004
CA-2017-136231,2017-09-05,2017-09-07,Second Class,DM-13015,OFF-EN-10001099,23.472,3,0.2,7.628399999999997
CA-2017-136231,2017-09-05,2017-09-07,Second Class,DM-13015,OFF-BI-10001597,86.058,7,0.7,-63.10919999999999
CA-2017-136231,2017-09-05,2017-09-07,Second Class,DM-13015,TEC-PH-10002660,108.78399999999999,2,0.2,6.799000000000007
CA-2017-136231,2017-09-05,2017-09-07,Second Class,DM-13015,OFF-PA-10000327,10.272000000000002,3,0.2,3.209999999999998
CA-2017-140641,2017-10-28,2017-11-02,Standard Class,EP-13915,OFF-BI-10001191,38.19000000000001,5,0.7,-26.732999999999997
CA-2015-151001,2015-04-05,2015-04-07,First Class,JG-15805,OFF-ST-10003455,49.632000000000005,4,0.2,3.7224000000000004
CA-2015-151001,2015-04-05,2015-04-07,First Class,JG-15805,OFF-ST-10001031,52.096000000000004,4,0.2,3.907200000000003
CA-2016-129896,2016-06-15,2016-06-20,Standard Class,PF-19120,OFF-PA-10002245,9.568000000000001,2,0.2,2.9899999999999993
CA-2016-129896,2016-06-15,2016-06-20,Standard Class,PF-19120,OFF-ST-10004804,82.368,2,0.2,-19.562399999999997
CA-2016-129896,2016-06-15,2016-06-20,Standard Class,PF-19120,FUR-FU-10004904,364.70400000000006,6,0.2,-36.47040000000004
CA-2016-129896,2016-06-15,2016-06-20,Standard Class,PF-19120,FUR-FU-10002396,40.256,4,0.2,11.070400000000003
CA-2015-152849,2015-07-05,2015-07-12,Standard Class,DW-13195,OFF-AR-10002833,4.368,3,0.2,0.3822000000000001
US-2018-127341,2018-01-29,2018-02-02,Standard Class,CK-12595,OFF-BI-10001072,12.127999999999997,4,0.8,-20.617600000000003
CA-2017-167759,2017-03-03,2017-03-08,Second Class,CC-12670,TEC-PH-10003171,134.85000000000002,3,0.0,37.757999999999996
CA-2015-100895,2015-06-02,2015-06-06,Standard Class,SV-20785,OFF-AR-10004511,8.56,2,0.0,2.6536
CA-2015-100895,2015-06-02,2015-06-06,Standard Class,SV-20785,TEC-PH-10001425,239.96999999999997,3,0.0,67.1916
CA-2015-100895,2015-06-02,2015-06-06,Standard Class,SV-20785,OFF-ST-10001490,356.94,2,0.0,107.08199999999997
US-2017-163881,2017-11-24,2017-11-30,Standard Class,SP-20860,TEC-AC-10003033,659.9,2,0.0,217.76699999999994
US-2017-163881,2017-11-24,2017-11-30,Standard Class,SP-20860,FUR-CH-10001394,1684.7520000000002,6,0.2,210.59399999999977
US-2017-163881,2017-11-24,2017-11-30,Standard Class,SP-20860,TEC-AC-10000420,559.92,8,0.0,190.37279999999998
US-2017-144547,2017-11-10,2017-11-14,Standard Class,MS-17770,TEC-AC-10004901,279.944,7,0.2,48.9902
US-2015-112200,2015-11-22,2015-11-28,Standard Class,TC-21475,OFF-BI-10002571,9.979999999999997,5,0.8,-16.467000000000002
CA-2018-110212,2018-05-01,2018-05-05,Standard Class,SJ-20125,TEC-AC-10002331,48.9,5,0.0,18.093
CA-2018-134285,2018-12-07,2018-12-12,Standard Class,DS-13180,OFF-FA-10000611,3.5519999999999996,3,0.2,1.2431999999999999
CA-2018-134285,2018-12-07,2018-12-12,Standard Class,DS-13180,OFF-PA-10000304,15.552000000000003,3,0.2,5.4432
CA-2018-102267,2018-11-30,2018-12-04,Standard Class,SC-20800,OFF-FA-10000611,2.368,2,0.2,0.8287999999999999
CA-2018-157980,2018-12-07,2018-12-09,First Class,SH-20395,TEC-AC-10002567,127.984,2,0.2,25.596799999999998
CA-2016-121097,2016-01-03,2016-01-08,Standard Class,SF-20965,OFF-PA-10001937,10.368000000000002,2,0.2,3.6288
CA-2016-151043,2016-11-14,2016-11-20,Standard Class,MG-17680,TEC-AC-10001090,47.984,2,0.2,-1.199600000000002
US-2016-119312,2016-10-02,2016-10-07,Second Class,CS-12400,OFF-ST-10000943,270.34,14,0.0,75.6952
CA-2016-167010,2016-04-05,2016-04-10,Standard Class,VT-21700,OFF-AP-10004036,98.112,7,0.2,18.396
CA-2016-167010,2016-04-05,2016-04-10,Standard Class,VT-21700,OFF-ST-10003816,563.808,4,0.2,21.142799999999966
CA-2016-167010,2016-04-05,2016-04-10,Standard Class,VT-21700,OFF-BI-10002072,10.428,4,0.7,-6.951999999999998
CA-2016-167010,2016-04-05,2016-04-10,Standard Class,VT-21700,FUR-FU-10001468,547.136,4,0.2,-68.39200000000005
CA-2016-167010,2016-04-05,2016-04-10,Standard Class,VT-21700,TEC-PH-10000347,14.850000000000001,5,0.4,-3.2175000000000002
CA-2016-167010,2016-04-05,2016-04-10,Standard Class,VT-21700,TEC-PH-10002844,41.988,2,0.4,-9.797200000000004
CA-2016-167010,2016-04-05,2016-04-10,Standard Class,VT-21700,FUR-FU-10001037,7.5840000000000005,1,0.2,2.37
CA-2016-167010,2016-04-05,2016-04-10,Standard Class,VT-21700,FUR-BO-10004218,352.45,5,0.5,-211.47
CA-2018-126788,2018-06-05,2018-06-06,First Class,AB-10105,TEC-PH-10001619,470.3760000000001,3,0.2,52.917299999999955
CA-2018-148068,2018-09-18,2018-09-25,Standard Class,MM-18280,OFF-PA-10001639,19.44,3,0.0,9.3312
CA-2018-148068,2018-09-18,2018-09-25,Standard Class,MM-18280,FUR-FU-10002268,9.82,2,0.0,3.2405999999999997
US-2018-142573,2018-07-18,2018-07-23,Standard Class,ML-17410,FUR-TA-10001932,801.5999999999999,5,0.5,-448.89599999999996
US-2018-142573,2018-07-18,2018-07-23,Standard Class,ML-17410,FUR-CH-10004218,161.568,2,0.2,10.098000000000006
US-2018-142573,2018-07-18,2018-07-23,Standard Class,ML-17410,OFF-PA-10000246,16.096,2,0.2,5.2312
US-2018-142573,2018-07-18,2018-07-23,Standard Class,ML-17410,OFF-BI-10003350,7.656000000000001,4,0.7,-6.124799999999999
US-2018-142573,2018-07-18,2018-07-23,Standard Class,ML-17410,FUR-CH-10000513,311.97600000000006,3,0.2,-42.89670000000001
US-2016-148817,2016-12-01,2016-12-07,Standard Class,KD-16495,OFF-ST-10001321,61.68,4,0.0,16.653600000000004
US-2016-148817,2016-12-01,2016-12-07,Standard Class,KD-16495,OFF-BI-10004233,63.96,4,0.0,30.7008
CA-2017-110044,2017-06-28,2017-07-02,Second Class,RF-19735,TEC-PH-10001299,359.97600000000006,3,0.2,35.997600000000006
CA-2018-146920,2018-08-28,2018-09-01,Standard Class,SC-20305,OFF-PA-10002479,25.344,6,0.2,7.92
CA-2018-146920,2018-08-28,2018-09-01,Standard Class,SC-20305,OFF-PA-10001461,26.720000000000002,5,0.2,9.352
CA-2015-103940,2015-09-17,2015-09-21,Standard Class,BN-11515,OFF-ST-10004963,30.28,2,0.0,1.211199999999998
CA-2015-103940,2015-09-17,2015-09-21,Standard Class,BN-11515,OFF-ST-10000943,57.92999999999999,3,0.0,16.2204
CA-2015-103940,2015-09-17,2015-09-21,Standard Class,BN-11515,FUR-FU-10004671,35.34,2,0.0,13.429200000000002
CA-2015-103940,2015-09-17,2015-09-21,Standard Class,BN-11515,OFF-BI-10002735,137.24,5,0.2,46.3185
CA-2017-162082,2017-03-14,2017-03-17,First Class,JS-15880,FUR-BO-10004409,241.332,5,0.32,-14.195999999999998
CA-2017-162082,2017-03-14,2017-03-17,First Class,JS-15880,OFF-PA-10001934,5.184000000000001,1,0.2,1.8792
CA-2017-162082,2017-03-14,2017-03-17,First Class,JS-15880,OFF-AR-10001044,145.544,7,0.2,16.373699999999992
CA-2017-132094,2017-08-26,2017-09-02,Standard Class,VG-21805,OFF-AR-10004165,5.4719999999999995,3,0.2,1.6416000000000004
CA-2017-132094,2017-08-26,2017-09-02,Standard Class,VG-21805,TEC-AC-10001109,47.984,2,0.2,13.1956
CA-2018-123001,2018-09-02,2018-09-08,Standard Class,AW-10840,OFF-AR-10001919,9.399999999999999,5,0.0,2.7259999999999995
CA-2018-123001,2018-09-02,2018-09-08,Standard Class,AW-10840,OFF-LA-10004544,74.0,5,0.0,37.0
CA-2018-123001,2018-09-02,2018-09-08,Standard Class,AW-10840,TEC-PH-10003484,201.584,2,0.2,12.599000000000004
CA-2016-118955,2016-06-16,2016-06-20,Standard Class,LS-17230,OFF-EN-10001028,28.752000000000002,3,0.2,9.344399999999998
CA-2016-118955,2016-06-16,2016-06-20,Standard Class,LS-17230,OFF-PA-10004156,27.216,3,0.2,9.865799999999998
CA-2016-118955,2016-06-16,2016-06-20,Standard Class,LS-17230,FUR-CH-10001708,197.37199999999999,2,0.3,-25.376400000000018
US-2017-143448,2017-12-10,2017-12-10,Same Day,MH-17455,FUR-CH-10003379,1424.9,5,0.0,356.225
CA-2018-117863,2018-05-18,2018-05-23,Standard Class,TS-21340,FUR-FU-10002456,14.56,2,0.0,6.2608000000000015
CA-2018-117863,2018-05-18,2018-05-23,Standard Class,TS-21340,OFF-BI-10000605,3.048,1,0.2,1.0286999999999997
CA-2018-160458,2018-05-27,2018-05-29,Second Class,EH-13945,OFF-PA-10001166,25.920000000000005,5,0.2,9.072
US-2017-142685,2017-06-23,2017-06-30,Standard Class,MG-17695,OFF-SU-10000157,835.1700000000001,7,0.0,16.703400000000016
CA-2017-133144,2017-05-16,2017-05-21,Second Class,DO-13435,OFF-PA-10004971,17.34,3,0.0,8.4966
CA-2018-167871,2018-11-18,2018-11-23,Standard Class,AF-10870,OFF-PA-10001977,44.384,1,0.2,15.534399999999998
CA-2018-167871,2018-11-18,2018-11-23,Standard Class,AF-10870,OFF-SU-10001225,2.9440000000000004,1,0.2,-0.6624000000000002
CA-2017-119963,2017-11-18,2017-11-22,Standard Class,SN-20710,OFF-AR-10003514,6.368,2,0.2,1.0347999999999993
CA-2017-119963,2017-11-18,2017-11-22,Standard Class,SN-20710,OFF-LA-10003510,48.848000000000006,2,0.2,15.8756
CA-2017-119963,2017-11-18,2017-11-22,Standard Class,SN-20710,OFF-PA-10001970,19.648,2,0.2,6.631199999999999
CA-2017-119963,2017-11-18,2017-11-22,Standard Class,SN-20710,FUR-CH-10003817,255.108,6,0.3,-18.221999999999994
CA-2015-121167,2015-11-28,2015-11-30,Second Class,MO-17500,OFF-BI-10003676,17.248,2,0.2,6.036799999999999
US-2017-151862,2017-03-01,2017-03-08,Standard Class,ON-18715,TEC-PH-10003535,159.984,2,0.2,13.998599999999989
CA-2018-152961,2018-01-15,2018-01-19,Standard Class,SC-20095,OFF-PA-10004675,12.7,2,0.0,5.842
CA-2015-133228,2015-04-04,2015-04-09,Standard Class,MS-17710,FUR-FU-10004020,5.47,1,0.0,2.3521
CA-2015-133228,2015-04-04,2015-04-09,Standard Class,MS-17710,OFF-AR-10001955,79.36,4,0.0,23.807999999999993
CA-2017-114951,2017-06-26,2017-07-03,Standard Class,DN-13690,FUR-FU-10002364,22.14,3,0.0,6.420599999999998
CA-2017-156573,2017-05-29,2017-06-02,Standard Class,RB-19360,OFF-BI-10002414,11.277000000000001,3,0.7,-8.645699999999998
CA-2017-156573,2017-05-29,2017-06-02,Standard Class,RB-19360,OFF-AR-10003732,4.4479999999999995,2,0.2,0.3335999999999999
CA-2017-156573,2017-05-29,2017-06-02,Standard Class,RB-19360,FUR-FU-10001085,44.76,3,0.2,14.546999999999995
CA-2016-113901,2016-10-19,2016-10-24,Standard Class,NH-18610,OFF-BI-10001249,38.28,6,0.0,17.6088
CA-2016-113901,2016-10-19,2016-10-24,Standard Class,NH-18610,TEC-PH-10002564,149.95,5,0.0,44.984999999999985
CA-2018-134838,2018-02-19,2018-02-20,First Class,ED-13885,OFF-AR-10000634,12.84,3,0.0,3.4668000000000005
CA-2018-134838,2018-02-19,2018-02-20,First Class,ED-13885,FUR-FU-10004018,44.67,3,0.0,12.060900000000002
CA-2017-120257,2017-09-22,2017-09-28,Standard Class,PW-19240,OFF-AR-10003481,7.872,3,0.2,0.8855999999999988
CA-2015-164910,2015-11-12,2015-11-17,Second Class,DM-13345,OFF-AR-10003651,7.872,3,0.2,0.8855999999999988
CA-2017-149902,2017-04-01,2017-04-06,Standard Class,DW-13540,OFF-AR-10002956,88.04,4,0.0,22.8904
CA-2017-146010,2017-05-20,2017-05-23,First Class,EH-14125,OFF-BI-10003638,40.63500000000001,7,0.7,-32.507999999999996
US-2016-163685,2016-06-01,2016-06-05,Standard Class,KE-16420,OFF-BI-10001890,5.727999999999999,8,0.8,-9.164800000000003
US-2016-163685,2016-06-01,2016-06-05,Standard Class,KE-16420,OFF-PA-10002606,42.24,10,0.2,13.199999999999998
CA-2015-135090,2015-11-22,2015-11-26,Standard Class,SP-20920,OFF-PA-10002245,53.82000000000001,9,0.0,24.218999999999998
CA-2016-132374,2016-02-22,2016-02-24,Second Class,PS-19045,OFF-AR-10001615,79.36,4,0.0,20.6336
CA-2017-167556,2017-03-29,2017-04-02,Standard Class,JM-15250,OFF-PA-10000466,13.48,2,0.0,6.74
CA-2017-167556,2017-03-29,2017-04-02,Standard Class,JM-15250,OFF-BI-10003708,29.800000000000004,5,0.2,9.312499999999998
CA-2017-167556,2017-03-29,2017-04-02,Standard Class,JM-15250,FUR-FU-10004848,414.0,8,0.0,124.19999999999999
CA-2017-167556,2017-03-29,2017-04-02,Standard Class,JM-15250,OFF-BI-10000320,41.328,7,0.2,14.9814
US-2017-116400,2017-10-22,2017-10-24,First Class,EB-13930,FUR-FU-10003731,39.92,4,0.0,11.177600000000002
CA-2018-101308,2018-10-02,2018-10-07,Standard Class,FG-14260,OFF-FA-10002780,8.94,3,0.0,4.112399999999999
CA-2018-101308,2018-10-02,2018-10-07,Standard Class,FG-14260,TEC-PH-10003800,84.784,2,0.2,-20.136200000000006
CA-2015-114517,2015-12-23,2015-12-27,Standard Class,TH-21235,FUR-TA-10001676,53.315999999999995,2,0.4,-19.549200000000006
CA-2015-114517,2015-12-23,2015-12-27,Standard Class,TH-21235,OFF-AP-10002350,56.519999999999996,3,0.0,15.8256
CA-2018-119564,2018-12-15,2018-12-20,Standard Class,PL-18925,FUR-FU-10003096,22.77,3,0.0,9.7911
CA-2017-135265,2017-07-07,2017-07-09,Second Class,CC-12370,FUR-CH-10003061,287.968,4,0.2,-3.599600000000052
CA-2017-135265,2017-07-07,2017-07-09,Second Class,CC-12370,TEC-CO-10003763,2799.9600000000005,5,0.2,944.9864999999999
CA-2017-135265,2017-07-07,2017-07-09,Second Class,CC-12370,OFF-PA-10002923,48.94,1,0.0,24.47
CA-2017-108735,2017-04-17,2017-04-21,Standard Class,JM-15535,FUR-BO-10003441,257.499,3,0.15,24.235199999999978
CA-2018-112333,2018-04-08,2018-04-14,Standard Class,KF-16285,OFF-ST-10001780,2591.56,4,0.0,621.9744000000001
CA-2018-112333,2018-04-08,2018-04-14,Standard Class,KF-16285,OFF-AP-10001962,41.95,5,0.0,10.4875
US-2017-159415,2017-04-17,2017-04-22,Standard Class,CS-12175,FUR-FU-10003798,79.12,5,0.2,13.845999999999997
CA-2015-122588,2015-11-25,2015-11-27,Second Class,AR-10540,FUR-FU-10001095,52.96,2,0.0,20.1248
CA-2015-137589,2015-11-03,2015-11-08,Standard Class,MS-17770,OFF-SU-10000157,286.34400000000005,3,0.2,-64.4274
CA-2016-161998,2016-05-01,2016-05-05,Standard Class,DB-13120,FUR-FU-10001095,63.55200000000001,3,0.2,14.299199999999999
CA-2016-161998,2016-05-01,2016-05-05,Standard Class,DB-13120,OFF-SU-10004261,41.376,3,0.2,4.654799999999993
CA-2016-161998,2016-05-01,2016-05-05,Standard Class,DB-13120,OFF-AR-10004022,172.704,6,0.2,10.793999999999983
CA-2016-105627,2016-03-08,2016-03-12,Standard Class,DK-12895,FUR-BO-10002916,512.9399999999999,3,0.0,97.45859999999999
CA-2016-105627,2016-03-08,2016-03-12,Standard Class,DK-12895,FUR-CH-10002084,860.93,7,0.0,189.40460000000002
CA-2016-105627,2016-03-08,2016-03-12,Standard Class,DK-12895,TEC-PH-10003012,769.95,5,0.0,223.28549999999993
CA-2016-105627,2016-03-08,2016-03-12,Standard Class,DK-12895,OFF-AR-10002704,14.98,1,0.0,4.494
CA-2016-105627,2016-03-08,2016-03-12,Standard Class,DK-12895,FUR-FU-10000308,373.08,6,0.0,82.0776
US-2016-149629,2016-07-17,2016-07-20,Second Class,MP-17965,FUR-BO-10004709,231.92000000000002,5,0.2,5.798000000000002
CA-2015-116834,2015-10-11,2015-10-16,Standard Class,Dp-13240,FUR-FU-10001196,63.47,11,0.0,19.040999999999997
CA-2015-116834,2015-10-11,2015-10-16,Standard Class,Dp-13240,TEC-AC-10002942,345.0,5,0.0,58.649999999999984
CA-2017-145730,2017-03-03,2017-03-08,Standard Class,CC-12220,FUR-TA-10004915,637.896,3,0.3,-127.57919999999996
CA-2017-145730,2017-03-03,2017-03-08,Standard Class,CC-12220,TEC-MA-10001016,287.90999999999997,3,0.4,33.58949999999999
CA-2017-145730,2017-03-03,2017-03-08,Standard Class,CC-12220,OFF-EN-10000483,36.6,3,0.2,11.894999999999994
US-2016-168732,2016-12-10,2016-12-16,Standard Class,KM-16660,OFF-AR-10003087,1.78,1,0.0,0.49839999999999995
US-2016-168732,2016-12-10,2016-12-16,Standard Class,KM-16660,OFF-PA-10000520,25.92,4,0.0,12.441600000000001
US-2016-168732,2016-12-10,2016-12-16,Standard Class,KM-16660,TEC-AC-10001553,101.94,6,0.0,21.4074
CA-2016-107468,2016-12-18,2016-12-22,Standard Class,MK-17905,OFF-AR-10000634,6.848000000000001,2,0.2,0.5992000000000002
CA-2018-144463,2018-01-01,2018-01-05,Standard Class,SC-20725,FUR-FU-10001215,474.43,11,0.0,199.26060000000004
CA-2018-100811,2018-11-21,2018-11-24,First Class,CC-12475,OFF-PA-10001204,8.448,2,0.2,2.6399999999999997
CA-2018-100811,2018-11-21,2018-11-24,First Class,CC-12475,OFF-ST-10002444,39.296,4,0.2,3.929599999999999
CA-2016-153612,2016-12-22,2016-12-27,Standard Class,BT-11305,OFF-AR-10000203,17.12,4,0.0,4.9647999999999985
CA-2016-165624,2016-08-23,2016-08-28,Standard Class,FH-14350,OFF-AP-10000828,542.9399999999999,3,0.0,152.02319999999997
CA-2016-165624,2016-08-23,2016-08-28,Standard Class,FH-14350,OFF-LA-10003190,8.64,3,0.0,4.2336
CA-2016-165624,2016-08-23,2016-08-28,Standard Class,FH-14350,OFF-PA-10002319,193.79999999999998,5,0.0,94.962
CA-2016-165624,2016-08-23,2016-08-28,Standard Class,FH-14350,OFF-PA-10003893,21.400000000000002,5,0.0,9.629999999999999
CA-2016-165624,2016-08-23,2016-08-28,Standard Class,FH-14350,OFF-PA-10002499,97.88,2,0.0,48.94
CA-2016-165624,2016-08-23,2016-08-28,Standard Class,FH-14350,TEC-AC-10004568,251.91,9,0.0,47.86289999999998
CA-2016-165624,2016-08-23,2016-08-28,Standard Class,FH-14350,OFF-AP-10001492,25.86,3,0.0,6.7236
CA-2015-154963,2015-06-22,2015-06-27,Standard Class,AA-10645,FUR-CH-10004698,170.058,3,0.3,-4.858799999999988
CA-2015-154963,2015-06-22,2015-06-27,Standard Class,AA-10645,TEC-PH-10004093,82.78200000000001,3,0.4,-15.176700000000004
